Participant_ID,Dates,Distance
p01,2021-02-13,-10.875291001951863
p01,2021-02-14,-11.710645332342123
p01,2021-02-15,-10.768646367897485
p01,2021-02-16,-10.490229729492786
p01,2021-02-17,-10.338907224655882
p01,2021-02-18,-9.843402408994022
p01,2021-02-19,-10.571198672906863
p01,2021-02-20,-11.10816958075201
p01,2021-02-21,-11.943523911142071
p01,2021-02-22,-11.001524946698243
p01,2021-02-23,-10.723108308294481
p01,2021-02-24,-10.571785803457272
p01,2021-02-25,-10.076280987793071
p01,2021-02-26,-10.804077251707065
p01,2021-02-27,-11.341048159552159
p01,2021-02-28,-12.17640248994025
p01,2021-03-01,-11.23440352549895
p01,2021-03-02,-10.955986887093353
p01,2021-03-03,-10.804664382255199
p01,2021-03-04,-10.30915956659346
p01,2021-03-05,-11.036955830504068
p01,2021-03-06,-11.573926738348588
p01,2021-03-07,-12.4092810687402
p01,2021-03-08,-11.467282104298224
p01,2021-03-09,-11.188865465892224
p01,2021-03-10,-11.037542961054857
p01,2021-03-11,-10.542038145391171
p01,2021-03-12,-11.26983440930359
p01,2021-03-13,-11.806805317148848
p01,2021-03-14,-12.642159647540147
p01,2021-03-15,-11.700160683097502
p01,2021-03-16,-11.421744044691097
p01,2021-03-17,-11.270421539855635
p01,2021-03-18,-10.77491672419156
p01,2021-03-19,-11.502712988103792
p01,2021-03-20,-12.039683895948885
p01,2021-03-21,-12.875038226339214
p01,2021-03-22,-11.93303926189969
p01,2021-03-23,-11.654622623491754
p01,2021-03-24,-11.503300118655291
p01,2021-03-25,-11.007795302991946
p01,2021-03-26,-11.735591566903999
p01,2021-03-27,-12.272562474749032
p01,2021-03-28,-13.107916805139388
p01,2021-03-29,-12.165917840697485
p01,2021-03-30,-11.887501202288844
p01,2021-03-31,-11.736178697453221
p02,2020-04-01,0.15160457992344045
p02,2020-04-02,3.1306987324626476
p02,2020-04-03,0.28320226744786203
p02,2020-04-04,1.4801235994527517
p02,2020-04-05,0.9500234425292224
p02,2020-04-06,1.5212312153537155
p02,2020-04-07,1.59172792289731
p02,2020-04-08,0.18948567990276555
p02,2020-04-09,3.168579832442706
p02,2020-04-10,0.3210833674302638
p02,2020-04-11,1.518004699437142
p02,2020-04-12,0.9879045425195081
p02,2020-04-13,1.5591123153396356
p02,2020-04-14,1.6296090228782314
p02,2020-04-15,0.22736677988209064
p02,2020-04-16,3.206460932421769
p02,2020-04-17,0.3589644674068797
p02,2020-04-18,1.5558857994093405
p02,2020-04-19,1.0257856424936116
p02,2020-04-20,1.5969934153170717
p02,2020-04-21,1.6674901228613213
p02,2020-04-22,0.26524787986589904
p02,2020-04-23,3.2443420324018275
p02,2020-04-24,0.3968455673834952
p02,2020-04-25,1.5937668993937306
p02,2020-04-26,1.0636667424758066
p02,2020-04-27,1.6348745152962132
p02,2020-04-28,1.7053712228350468
p02,2020-04-29,0.3031289798407404
p02,2020-04-30,3.282223132381004
p02,2020-05-01,0.4347266673704513
p02,2020-05-02,1.6316479993719977
p02,2020-05-03,1.1015478424580012
p02,2020-05-04,1.6727556152736491
p02,2020-05-05,1.7432523228231647
p02,2020-05-06,0.3410100798245488
p02,2020-05-07,3.3201042323610634
p02,2020-05-08,0.472607767347067
p02,2020-05-09,1.6695290993563878
p02,2020-05-10,1.1394289424401958
p02,2020-05-11,1.7106367152595698
p02,2020-05-12,1.7811334227968898
p02,2020-05-13,0.3788911798001924
p02,2020-05-14,3.357985332341122
p02,2020-05-15,0.510488867326576
p02,2020-05-16,1.7074101993285866
p02,2020-05-17,1.1773100424142995
p02,2020-05-18,1.7485178152302268
p02,2020-05-19,1.8190145227706154
p02,2020-05-20,0.41677227977951725
p02,2020-05-21,3.3958664323211813
p02,2020-05-22,0.5483699673060844
p02,2020-05-23,1.745291299312977
p02,2020-05-24,1.2151911423927728
p02,2020-05-25,1.7863989152161472
p02,2020-05-26,1.8568956227515367
p02,2020-05-27,0.4546533797588421
p02,2020-05-28,3.4337475322993605
p02,2020-05-29,0.5862510672901478
p02,2020-05-30,1.783172399297367
p02,2020-05-31,1.2530722423749672
p02,2020-06-01,1.824280015193583
p02,2020-06-02,1.8947767227324583
p02,2020-06-03,0.4925344797426505
p02,2020-06-04,3.4716286322803027
p02,2020-06-05,0.6241321672667635
p02,2020-06-06,1.8210534992695662
p02,2020-06-07,1.290953342357162
p02,2020-06-08,1.8621611151710196
p02,2020-06-09,1.932657822715548
p02,2020-06-10,0.5304155797174921
p02,2020-06-11,3.509509732259479
p02,2020-06-12,0.662013267246272
p02,2020-06-13,1.8589345992539563
p02,2020-06-14,1.3288344423275442
p02,2020-06-15,1.9000422151484557
p02,2020-06-16,1.9705389226892729
p02,2020-06-17,0.5682966797013005
p02,2020-06-18,3.5473908322395378
p02,2020-06-19,0.6998943672257807
p02,2020-06-20,1.8968156992322232
p02,2020-06-21,1.3667155423178303
p02,2020-06-22,1.9379233151343762
p02,2020-06-23,2.008420022677391
p02,2020-06-24,0.6061777796851089
p02,2020-06-25,3.5852719322186
p02,2020-06-26,0.7377754672052894
p02,2020-06-27,1.9346967992105175
p02,2020-06-28,1.4045966422919334
p02,2020-06-29,1.9758044151118122
p02,2020-06-30,2.0463011226511165
p02,2020-07-01,0.6440588796607525
p02,2020-07-02,3.623153032198659
p02,2020-07-03,0.7756565671819056
p02,2020-07-04,1.9725778991888119
p02,2020-07-05,1.4424777422660373
p02,2020-07-06,2.0136855150909536
p02,2020-07-07,2.0841822226320383
p02,2020-07-08,0.6819399796400774
p02,2020-07-09,3.6610341321778352
p02,2020-07-10,0.8135376671643066
p02,2020-07-11,2.0104589991732023
p02,2020-07-12,1.4803588422563227
p02,2020-07-13,2.0515666150683893
p02,2020-07-14,2.1220633226129597
p02,2020-07-15,0.7198210796194022
p02,2020-07-16,3.6989152321570113
p02,2020-07-17,0.8514187671454772
p02,2020-07-18,2.048340099151469
p02,2020-07-19,1.5182399422304267
p02,2020-07-20,2.08944771505431
p02,2020-07-21,2.1599444225938815
p02,2020-07-22,0.7577021795995291
p02,2020-07-23,3.736796332137953
p02,2020-07-24,0.8892998671249857
p02,2020-07-25,2.0862211991297634
p02,2020-07-26,1.556121042212621
p02,2020-07-27,2.127328815023262
p02,2020-07-28,2.1978255225697745
p02,2020-07-29,0.7955832795743705
p02,2020-07-30,3.77467743211713
p02,2020-07-31,0.9271809671044944
p02,2020-08-01,2.124102299108058
p02,2020-08-02,1.5940021421830035
p02,2020-08-03,2.1652099150091826
p02,2020-08-04,2.2357066225506963
p02,2020-08-05,0.8334643795581789
p02,2020-08-06,3.8125585320971886
p02,2020-08-07,0.9650620670840031
p02,2020-08-08,2.161983399092448
p02,2020-08-09,1.6318832421732887
p02,2020-08-10,2.203091014995102
p02,2020-08-11,2.273587722531618
p02,2020-08-12,0.8713454795375037
p02,2020-08-13,3.850439632076251
p02,2020-08-14,1.0029431670651734
p02,2020-08-15,2.199864499064647
p02,2020-08-16,1.6697643421473927
p02,2020-08-17,2.240972114964055
p02,2020-08-18,2.311468822514708
p02,2020-08-19,0.9092265795168286
p02,2020-08-20,3.88832073205631
p02,2020-08-21,1.040824267041789
p02,2020-08-22,2.237745599049037
p02,2020-08-23,1.7076454421295872
p02,2020-08-24,2.27885321495168
p02,2020-08-25,2.349349922488433
p02,2020-08-26,0.9471076794961539
p02,2020-08-27,3.9262018320354866
p02,2020-08-28,1.0787053670241906
p02,2020-08-29,2.275626699027304
p02,2020-08-30,1.7455265421117823
p02,2020-08-31,2.316734314929116
p02,2020-09-01,2.387231022476551
p02,2020-09-02,0.9849887794799628
p02,2020-09-03,3.964082932016428
p02,2020-09-04,1.1165864670008063
p02,2020-09-05,2.3135077990055986
p02,2020-09-06,1.7834076420939764
p02,2020-09-07,2.354615414915036
p02,2020-09-08,2.425112122450276
p02,2020-09-09,1.022869879455606
p02,2020-09-10,4.001964031994607
p02,2020-09-11,1.1544675669803155
p02,2020-09-12,2.351388898983893
p02,2020-09-13,1.8212887420680803
p02,2020-09-14,2.392496514885694
p02,2020-09-15,2.462993222424001
p02,2020-09-16,1.0607509794349308
p02,2020-09-17,4.039845131974667
p02,2020-09-18,1.1923486669598236
p02,2020-09-19,2.3892699989682833
p02,2020-09-20,1.8591698420546445
p02,2020-09-21,2.430377614871614
p02,2020-09-22,2.5008743224121193
p02,2020-09-23,1.098632079414256
p02,2020-09-24,4.077726231953843
p02,2020-09-25,1.2302297669438866
p02,2020-09-26,2.427151098952674
p02,2020-09-27,1.897050942028748
p02,2020-09-28,2.4682587148490502
p02,2020-09-29,2.5387554223858446
p02,2020-09-30,1.136513179398064
p02,2020-10-01,4.115607331934784
p02,2020-10-02,1.2681108669205028
p02,2020-10-03,2.465032198924872
p02,2020-10-04,1.9349320420109428
p02,2020-10-05,2.5061398148264864
p02,2020-10-06,2.5766365223689345
p02,2020-10-07,1.1743942793729052
p02,2020-10-08,4.153488431913962
p02,2020-10-09,1.3059919669029045
p02,2020-10-10,2.5029132989092626
p02,2020-10-11,1.9728131419894164
p02,2020-10-12,2.5440209148039226
p02,2020-10-13,2.6145176223426594
p02,2020-10-14,1.2122753793530328
p02,2020-10-15,4.19136953189402
p02,2020-10-16,1.34387306687952
p02,2020-10-17,2.5407943988875292
p02,2020-10-18,2.0106942419716107
p02,2020-10-19,2.5819020147898426
p02,2020-10-20,2.652398722330778
p02,2020-10-21,1.250156479336841
p02,2020-10-22,4.229250631873082
p02,2020-10-23,1.3817541668590292
p02,2020-10-24,2.578675498865824
p02,2020-10-25,2.0485753419457144
p02,2020-10-26,2.6197831147587953
p02,2020-10-27,2.6902798223045026
p02,2020-10-28,1.2880375793116823
p02,2020-10-29,4.267131731853141
p02,2020-10-30,1.4196352668356442
p02,2020-10-31,2.6165565988441184
p02,2020-11-01,2.0864564419198186
p02,2020-11-02,2.65766421474642
p02,2020-11-03,2.7281609222854244
p02,2020-11-04,1.3259186792954911
p02,2020-11-05,4.305012831832318
p02,2020-11-06,1.4575163668180462
p02,2020-11-07,2.654437698828481
p02,2020-11-08,2.1243375419101036
p02,2020-11-09,2.6955453147238564
p02,2020-11-10,2.7660420222685143
p02,2020-11-11,1.3637997792748155
p02,2020-11-12,4.34289393181326
p02,2020-11-13,1.4953974667992158
p02,2020-11-14,2.6923187988006796
p02,2020-11-15,2.1622186418842073
p02,2020-11-16,2.7334264147097773
p02,2020-11-17,2.803923122249436
p02,2020-11-18,1.4016808792549431
p02,2020-11-19,4.380775031792436
p02,2020-11-20,1.533278566778725
p02,2020-11-21,2.73019989878507
p02,2020-11-22,2.2000997418664023
p02,2020-11-23,2.7713075146787287
p02,2020-11-24,2.841804222223161
p02,2020-11-25,1.4395619792297838
p02,2020-11-26,4.418656131771612
p02,2020-11-27,1.5711596667582337
p02,2020-11-28,2.7680809987633648
p02,2020-11-29,2.237980841844875
p02,2020-11-30,2.8091886146646488
p02,2020-12-01,2.8796853222112797
p02,2020-12-02,1.4774430792135929
p02,2020-12-03,4.456537231752554
p02,2020-12-04,1.6090407667422972
p02,2020-12-05,2.8059620987477545
p02,2020-12-06,2.27586194182707
p02,2020-12-07,2.847069714652274
p02,2020-12-08,2.917566422185004
p02,2020-12-09,1.5153241791929175
p02,2020-12-10,4.494418331730733
p02,2020-12-11,1.6469218667189123
p02,2020-12-12,2.8438431987199535
p02,2020-12-13,2.3137430418011737
p02,2020-12-14,2.884950814621227
p02,2020-12-15,2.9554475221680945
p02,2020-12-16,1.5532052791722428
p02,2020-12-17,4.5322994317107925
p02,2020-12-18,1.6848029667013142
p02,2020-12-19,2.881724298704344
p02,2020-12-20,2.351624141791459
p02,2020-12-21,2.922831914607147
p02,2020-12-22,2.993328622141819
p02,2020-12-23,1.5910863791515673
p02,2020-12-24,4.570180531689969
p02,2020-12-25,1.7226840666779295
p02,2020-12-26,2.9196053986826103
p02,2020-12-27,2.389505241765563
p02,2020-12-28,2.9607130145845835
p02,2020-12-29,3.0312097221299377
p02,2020-12-30,1.628967479135376
p02,2020-12-31,4.608061631669914
p02,2021-01-01,1.7605651666545459
p02,2021-01-02,2.9574864986609053
p02,2021-01-03,2.4273863417477575
p02,2021-01-04,2.998594114562019
p02,2021-01-05,3.0690908221036626
p02,2021-01-06,1.6668485791065355
p02,2021-01-07,4.6459427316490896
p02,2021-01-08,1.7984462666340544
p02,2021-01-09,2.9953675986392003
p02,2021-01-10,2.4652674417181397
p02,2021-01-11,3.03647521454116
p02,2021-01-12,3.106971922077388
p02,2021-01-13,1.7047296790903443
p02,2021-01-14,4.68382383162915
p02,2021-01-15,1.8363273666135629
p02,2021-01-16,3.0332486986235896
p02,2021-01-17,2.5031485417084256
p02,2021-01-18,3.0743563145270807
p02,2021-01-19,3.1448530220655058
p02,2021-01-20,1.7426107790696692
p02,2021-01-21,4.721704931609208
p02,2021-01-22,1.874208466597626
p02,2021-01-23,3.0711297985957886
p02,2021-01-24,2.5410296416825293
p02,2021-01-25,3.1122374145045173
p02,2021-01-26,3.182734122039231
p02,2021-01-27,1.7804918790497961
p02,2021-01-28,4.759586031589267
p02,2021-01-29,1.9120895665742423
p02,2021-01-30,3.1090108985801788
p02,2021-01-31,2.578910741664724
p02,2021-02-01,3.1501185144819535
p02,2021-02-02,3.2206152220223205
p02,2021-02-03,1.8183729790246375
p02,2021-02-04,4.797467131568443
p02,2021-02-05,1.9499706665566443
p02,2021-02-06,3.146891998564541
p02,2021-02-07,2.6167918416431966
p02,2021-02-08,3.18799961445939
p02,2021-02-09,3.2584963220032424
p02,2021-02-10,1.8562540790084463
p02,2021-02-11,4.835348231549386
p02,2021-02-12,1.9878517665332596
p02,2021-02-13,3.184773098542836
p02,2021-02-14,2.6546729416253916
p02,2021-02-15,3.225880714445309
p02,2021-02-16,3.296377421984164
p02,2021-02-17,1.8941351789922545
p02,2021-02-18,4.873229331527565
p02,2021-02-19,2.025732866512768
p02,2021-02-20,3.222654198521131
p02,2021-02-21,2.6925540415994953
p02,2021-02-22,3.263761814414262
p02,2021-02-23,3.334258521960057
p02,2021-02-24,1.932016278967096
p02,2021-02-25,4.911110431507624
p02,2021-02-26,2.0636139664922766
p02,2021-02-27,3.2605352984994247
p02,2021-02-28,2.730435141589781
p02,2021-03-01,3.301642914401887
p02,2021-03-02,3.372139621940979
p02,2021-03-03,1.969897378950905
p02,2021-03-04,4.9489915314868
p02,2021-03-05,2.10149506647634
p02,2021-03-06,3.2984163984837878
p02,2021-03-07,2.768316241563884
p02,2021-03-08,3.3395240143793234
p02,2021-03-09,3.4100207219219008
p02,2021-03-10,2.0077784789302298
p02,2021-03-11,4.986872631467742
p02,2021-03-12,2.139376166452956
p02,2021-03-13,3.336297498455986
p02,2021-03-14,2.806197341537988
p02,2021-03-15,3.3774051143567596
p02,2021-03-16,3.447901821902822
p02,2021-03-17,2.0456595789058727
p02,2021-03-18,5.024753731446919
p02,2021-03-19,2.177257266432464
p02,2021-03-20,3.3741785984403765
p02,2021-03-21,2.844078441520183
p02,2021-03-22,3.4152862143359
p02,2021-03-23,3.4857829218765475
p02,2021-03-24,2.083540678885198
p02,2021-03-25,5.062634831426094
p02,2021-03-26,2.2151383664119733
p02,2021-03-27,3.412059698418671
p02,2021-03-28,2.881959541498656
p02,2021-03-29,3.453167314321821
p02,2021-03-30,3.523664021864666
p02,2021-03-31,2.121421778869006
p03,2020-04-01,-1.440322963538489
p03,2020-04-02,-0.30010541051950557
p03,2020-04-03,-1.4404994916552312
p03,2020-04-04,-2.4244911726056952
p03,2020-04-05,-2.458772485002916
p03,2020-04-06,-1.4406937282507137
p03,2020-04-07,-1.7999901271759886
p03,2020-04-08,-1.68029160695421
p03,2020-04-09,-0.5400740539351512
p03,2020-04-10,-1.6804681350727613
p03,2020-04-11,-2.664459816021908
p03,2020-04-12,-2.6987411284169065
p03,2020-04-13,-1.6806623716655178
p03,2020-04-14,-2.0399587705919733
p03,2020-04-15,-1.9202602503699302
p03,2020-04-16,-0.7800426973521453
p03,2020-04-17,-1.9204367784898182
p03,2020-04-18,-2.9044284594390453
p03,2020-04-19,-2.938709771833037
p03,2020-04-20,-1.9206310150817876
p03,2020-04-21,-2.2799274140065857
p03,2020-04-22,-2.160228893784286
p03,2020-04-23,-1.0200113407677909
p03,2020-04-24,-2.160405421906875
p03,2020-04-25,-3.1443971028552586
p03,2020-04-26,-3.178678415248098
p03,2020-04-27,-2.1605996584989207
p03,2020-04-28,-2.5198960574241402
p03,2020-04-29,-2.4001975372013717
p03,2020-04-30,-1.2599799841843247
p03,2020-05-01,-2.400374065318088
p03,2020-05-02,-3.3843657462693058
p03,2020-05-03,-3.4186470586631588
p03,2020-05-04,-2.40056830191519
p03,2020-05-05,-2.7598647008385537
p03,2020-05-06,-2.6401661806157275
p03,2020-05-07,-1.499948627599971
p03,2020-05-08,-2.640342708735145
p03,2020-05-09,-3.6243343896855187
p03,2020-05-10,-3.6586157020782193
p03,2020-05-11,-2.6405369453299947
p03,2020-05-12,-2.9998333442561083
p03,2020-05-13,-2.8801348240352085
p03,2020-05-14,-1.739917271015616
p03,2020-05-15,-2.880311352152439
p03,2020-05-16,-3.864303033102656
p03,2020-05-17,-3.89858434549435
p03,2020-05-18,-2.8805055887485933
p03,2020-05-19,-3.2398019876736637
p03,2020-05-20,-3.1201034674509294
p03,2020-05-21,-1.9798859144312608
p03,2020-05-22,-3.1202799955697325
p03,2020-05-23,-4.104271676518869
p03,2020-05-24,-4.138552988913754
p03,2020-05-25,-3.1204742321633976
p03,2020-05-26,-3.4797706310896483
p03,2020-05-27,-3.3600721108666503
p03,2020-05-28,-2.2198545578491453
p03,2020-05-29,-3.360248638980709
p03,2020-05-30,-4.344240319935082
p03,2020-05-31,-4.378521632328814
p03,2020-06-01,-3.3604428755796674
p03,2020-06-02,-3.719739274505632
p03,2020-06-03,-3.6000407542810056
p03,2020-06-04,-2.4598232012639016
p03,2020-06-05,-3.6002172823977663
p03,2020-06-06,-4.584208963352219
p03,2020-06-07,-4.618490275743874
p03,2020-06-08,-3.6004115189959367
p03,2020-06-09,-3.959707917920245
p03,2020-06-10,-3.840009397698091
p03,2020-06-11,-2.6997918446804356
p03,2020-06-12,-3.84018592581506
p03,2020-06-13,-4.824177606768432
p03,2020-06-14,-4.858458919164348
p03,2020-06-15,-3.8403801624122056
p03,2020-06-16,-4.1996765613378
p03,2020-06-17,-4.079978041112447
p03,2020-06-18,-2.9397604880960815
p03,2020-06-19,-4.080154569232354
p03,2020-06-20,-5.06414625018248
p03,2020-06-21,-5.098427562578339
p03,2020-06-22,-4.08034880582701
p03,2020-06-23,-4.439645204752213
p03,2020-06-24,-4.319946684526802
p03,2020-06-25,-3.179729131513075
p03,2020-06-26,-4.320123212649647
p03,2020-06-27,-5.304114893599154
p03,2020-06-28,-5.338396205994469
p03,2020-06-29,-4.320317449243278
p03,2020-06-30,-4.679613848169768
p03,2020-07-01,-4.559915327946284
p03,2020-07-02,-3.419697774928721
p03,2020-07-03,-4.5600918560667045
p03,2020-07-04,-5.544083537015831
p03,2020-07-05,-5.578364849410601
p03,2020-07-06,-4.560286092660414
p03,2020-07-07,-4.919582491585753
p03,2020-07-08,-4.7998839713620045
p03,2020-07-09,-3.659666418345256
p03,2020-07-10,-4.800060499484235
p03,2020-07-11,-5.784052180432043
p03,2020-07-12,-5.818333492824591
p03,2020-07-13,-4.800254736076683
p03,2020-07-14,-5.159551135001738
p03,2020-07-15,-5.039852614777725
p03,2020-07-16,-3.8996350617617903
p03,2020-07-17,-5.040029142894975
p03,2020-07-18,-6.02402082384609
p03,2020-07-19,-6.058302136240722
p03,2020-07-20,-5.040223379491486
p03,2020-07-21,-5.399519778417722
p03,2020-07-22,-5.279821258195842
p03,2020-07-23,-4.1396037051765475
p03,2020-07-24,-5.279997786312268
p03,2020-07-25,-6.263989467262765
p03,2020-07-26,-6.298270779655782
p03,2020-07-27,-5.280192022909222
p03,2020-07-28,-5.639488421833906
p03,2020-07-29,-5.519789901612928
p03,2020-07-30,-4.379572348593082
p03,2020-07-31,-5.519966429729562
p03,2020-08-01,-6.50395811067944
p03,2020-08-02,-6.538239423076255
p03,2020-08-03,-5.520160666324025
p03,2020-08-04,-5.879457065249889
p03,2020-08-05,-5.7597585450272835
p03,2020-08-06,-4.619540992008727
p03,2020-08-07,-5.759935073146856
p03,2020-08-08,-6.7439267540956545
p03,2020-08-09,-6.778208066490246
p03,2020-08-10,-5.760129309738829
p03,2020-08-11,-6.119425708665873
p03,2020-08-12,-5.999727188443004
p03,2020-08-13,-4.859509635425722
p03,2020-08-14,-5.999903716557597
p03,2020-08-15,-6.983895397512792
p03,2020-08-16,-7.018176709906378
p03,2020-08-17,-6.000097953156565
p03,2020-08-18,-6.3593943520804865
p03,2020-08-19,-6.239695831858725
p03,2020-08-20,-5.099478278841367
p03,2020-08-21,-6.239872359974653
p03,2020-08-22,-7.223864040929004
p03,2020-08-23,-7.258145353321439
p03,2020-08-24,-6.240066596572233
p03,2020-08-25,-6.5993629954980415
p03,2020-08-26,-6.479664475274445
p03,2020-08-27,-5.339446922257901
p03,2020-08-28,-6.479841003392183
p03,2020-08-29,-7.463832684343051
p03,2020-08-30,-7.498113996736498
p03,2020-08-31,-6.480035239988502
p03,2020-09-01,-6.839331638912454
p03,2020-09-02,-6.719633118688801
p03,2020-09-03,-5.579415565672656
p03,2020-09-04,-6.719809646809239
p03,2020-09-05,-7.7038013277597255
p03,2020-09-06,-7.738082640151559
p03,2020-09-07,-6.720003883403307
p03,2020-09-08,-7.079300282330011
p03,2020-09-09,-6.959601762108283
p03,2020-09-10,-5.8193842090905425
p03,2020-09-11,-6.9597782902265335
p03,2020-09-12,-7.943769971176401
p03,2020-09-13,-7.97805128356769
p03,2020-09-14,-6.959972526821906
p03,2020-09-15,-7.319268925747565
p03,2020-09-16,-7.199570405524003
p03,2020-09-17,-6.059352852506187
p03,2020-09-18,-7.199746933643828
p03,2020-09-19,-8.183738614592613
p03,2020-09-20,-8.218019926986024
p03,2020-09-21,-7.199941170236709
p03,2020-09-22,-7.559237569161978
p03,2020-09-23,-7.439539048939723
p03,2020-09-24,-6.2993214959227215
p03,2020-09-25,-7.4397155770548045
p03,2020-09-26,-8.423707258008827
p03,2020-09-27,-8.457988570402154
p03,2020-09-28,-7.439909813652979
p03,2020-09-29,-7.799206212579533
p03,2020-09-30,-7.679507692354079
p03,2020-10-01,-6.539290139337478
p03,2020-10-02,-7.679684220471861
p03,2020-10-03,-8.663675901425965
p03,2020-10-04,-8.697957213817215
p03,2020-10-05,-7.679878457069249
p03,2020-10-06,-8.039174855994146
p03,2020-10-07,-7.919476335771164
p03,2020-10-08,-6.779258782754012
p03,2020-10-09,-7.919652863889391
p03,2020-10-10,-8.903644544842178
p03,2020-10-11,-8.937925857236618
p03,2020-10-12,-7.9198471004855175
p03,2020-10-13,-8.2791434994117
p03,2020-10-14,-8.159444979189281
p03,2020-10-15,-7.019227426169658
p03,2020-10-16,-8.159621507306449
p03,2020-10-17,-9.143613188256225
p03,2020-10-18,-9.17789450065168
p03,2020-10-19,-8.159815743900323
p03,2020-10-20,-8.519112142826115
p03,2020-10-21,-8.399413622603637
p03,2020-10-22,-7.25919606958665
p03,2020-10-23,-8.399590150723741
p03,2020-10-24,-9.383581831672899
p03,2020-10-25,-9.417863144067809
p03,2020-10-26,-8.399784387318057
p03,2020-10-27,-8.75908078624367
p03,2020-10-28,-8.639382266020723
p03,2020-10-29,-7.4991647130022985
p03,2020-10-30,-8.6395587941408
p03,2020-10-31,-9.623550475089576
p03,2020-11-01,-9.65783178748394
p03,2020-11-02,-8.639753030733726
p03,2020-11-03,-8.999049429659653
p03,2020-11-04,-8.879350909435079
p03,2020-11-05,-7.739133356418831
p03,2020-11-06,-8.87952743755833
p03,2020-11-07,-9.86351911850316
p03,2020-11-08,-9.89780043089793
p03,2020-11-09,-8.879721674149994
p03,2020-11-10,-9.239018073074266
p03,2020-11-11,-9.119319552850799
p03,2020-11-12,-7.97910199983359
p03,2020-11-13,-9.11949608096907
p03,2020-11-14,-10.103487761920299
p03,2020-11-15,-10.137769074314061
p03,2020-11-16,-9.119690317564798
p03,2020-11-17,-9.47898671649025
p03,2020-11-18,-9.359288196268915
p03,2020-11-19,-8.219070643250124
p03,2020-11-20,-9.359464724386363
p03,2020-11-21,-10.34345640533651
p03,2020-11-22,-10.377737717729122
p03,2020-11-23,-9.359658960982534
p03,2020-11-24,-9.718955359907806
p03,2020-11-25,-9.599256839686
p03,2020-11-26,-8.459039286666657
p03,2020-11-27,-9.599433367803655
p03,2020-11-28,-10.583425048753185
p03,2020-11-29,-10.617706361148528
p03,2020-11-30,-9.599627604397336
p03,2020-12-01,-9.958924003322222
p03,2020-12-02,-9.839225483100355
p03,2020-12-03,-8.699007930081416
p03,2020-12-04,-9.839402011214633
p03,2020-12-05,-10.8233936921694
p03,2020-12-06,-10.857675004563587
p03,2020-12-07,-9.839596247813004
p03,2020-12-08,-10.198892646739774
p03,2020-12-09,-10.079194126516077
p03,2020-12-10,-8.938976573499296
p03,2020-12-11,-10.079370654631688
p03,2020-12-12,-11.063362335586534
p03,2020-12-13,-11.097643647979716
p03,2020-12-14,-10.079564891230739
p03,2020-12-15,-10.438861290154385
p03,2020-12-16,-10.319162769931795
p03,2020-12-17,-9.178945216914942
p03,2020-12-18,-10.319339298049218
p03,2020-12-19,-11.303330979002748
p03,2020-12-20,-11.337612291393706
p03,2020-12-21,-10.319533534645544
p03,2020-12-22,-10.67882993357194
p03,2020-12-23,-10.559131413347517
p03,2020-12-24,-9.418913860331475
p03,2020-12-25,-10.559307941466276
p03,2020-12-26,-11.543299622416793
p03,2020-12-27,-11.577580934809836
p03,2020-12-28,-10.55950217806181
p03,2020-12-29,-10.918798576986353
p03,2020-12-30,-10.799100056761873
p03,2020-12-31,-9.658882503747583
p03,2021-01-01,-10.799276584883334
p03,2021-01-02,-11.78326826583347
p03,2021-01-03,-11.817549578224899
p03,2021-01-04,-10.799470821478083
p03,2021-01-05,-11.15876722040391
p03,2021-01-06,-11.039068700182721
p03,2021-01-07,-9.898851147164116
p03,2021-01-08,-11.039245228300627
p03,2021-01-09,-12.023236909250146
p03,2021-01-10,-12.05751822164537
p03,2021-01-11,-11.039439464895217
p03,2021-01-12,-11.398735863821464
p03,2021-01-13,-11.279037343597077
p03,2021-01-14,-10.138819790579761
p03,2021-01-15,-11.279213871717921
p03,2021-01-16,-12.263205552666358
p03,2021-01-17,-12.297486865059362
p03,2021-01-18,-11.279408108310019
p03,2021-01-19,-11.638704507235877
p03,2021-01-20,-11.519005987012795
p03,2021-01-21,-10.378788433995407
p03,2021-01-22,-11.519182515128897
p03,2021-01-23,-12.503174196083496
p03,2021-01-24,-12.537455508475492
p03,2021-01-25,-11.51937675172629
p03,2021-01-26,-11.878673150653432
p03,2021-01-27,-11.758974630430913
p03,2021-01-28,-10.61875707741105
p03,2021-01-29,-11.759151158545954
p03,2021-01-30,-12.743142839499706
p03,2021-01-31,-12.777424151890553
p03,2021-02-01,-11.759345395142557
p03,2021-02-02,-12.118641794068045
p03,2021-02-03,-11.998943273847999
p03,2021-02-04,-10.858725720827586
p03,2021-02-05,-11.999119801963486
p03,2021-02-06,-12.983111482913293
p03,2021-02-07,-13.01739279530996
p03,2021-02-08,-11.999314038558827
p03,2021-02-09,-12.358610437484032
p03,2021-02-10,-12.238911917262353
p03,2021-02-11,-11.098694364242345
p03,2021-02-12,-12.239088445380542
p03,2021-02-13,-13.22308012632997
p03,2021-02-14,-13.257361438725018
p03,2021-02-15,-12.239282681973632
p03,2021-02-16,-12.598579080900015
p03,2021-02-17,-12.47888056067671
p03,2021-02-18,-11.338663007660227
p03,2021-02-19,-12.479057088797836
p03,2021-02-20,-13.463048769746642
p03,2021-02-21,-13.497330082141149
