logId,activityName,activityTypeId,activityLevel,averageHeartRate,calories,duration,activeDuration,steps,source,logType,manualValuesSpecified,heartRateZones,lastModified,startTime,originalStartTime,originalDuration,elevationGain,hasGps,shouldFetchDetails,distance,distanceUnit,speed,tcxLink,pace,vo2Max,swimLengths,poolLength,poolLengthUnit
28809133559,Treadmill,20049,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 62, 'name': 'very'}]",152.0,723,3747000,3745000,9966.0,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150434999', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['DISTANCE', 'HEARTRATE', 'CALORIES', 'STEPS']}",tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 97, 'minutes': 0}, {'name': 'Fat Burn', 'min': 97, 'max': 135, 'minutes': 1}, {'name': 'Cardio', 'min': 135, 'max': 164, 'minutes': 60}, {'name': 'Peak', 'min': 164, 'max': 220, 'minutes': 1}]",02/10/20 17:37:29,2020-02-10 16:26:28,02/10/20 16:26:28,3747000,95.098,False,False,11.77339,Kilometer,11.219301468624831,,,,,,
28804945452,Treadmill,20049,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 4, 'name': 'fairly'}, {'minutes': 40, 'name': 'very'}]",157.0,515,2763000,2639000,4987.0,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150434999', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['DISTANCE', 'HEARTRATE', 'CALORIES', 'STEPS']}",tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 97, 'minutes': 0}, {'name': 'Fat Burn', 'min': 97, 'max': 135, 'minutes': 13}, {'name': 'Cardio', 'min': 135, 'max': 164, 'minutes': 7}, {'name': 'Peak', 'min': 164, 'max': 220, 'minutes': 24}]",02/11/20 20:08:28,2020-02-11 19:15:31,02/11/20 19:15:31,2763000,96.317,False,False,5.48175,Kilometer,7.477946191739295,,,,,,
28806147901,Treadmill,20049,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 59, 'name': 'very'}]",145.0,656,3542000,3540000,9506.0,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150434999', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['DISTANCE', 'HEARTRATE', 'CALORIES', 'STEPS']}",tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 97, 'minutes': 0}, {'name': 'Fat Burn', 'min': 97, 'max': 135, 'minutes': 2}, {'name': 'Cardio', 'min': 135, 'max': 164, 'minutes': 57}, {'name': 'Peak', 'min': 164, 'max': 220, 'minutes': 0}]",02/12/20 09:39:37,2020-02-12 08:31:03,02/12/20 08:31:03,3542000,63.094,False,False,11.205875,Kilometer,11.346305084745763,,,,,,
28865191318,Hike,90012,"[{'minutes': 2, 'name': 'sedentary'}, {'minutes': 19, 'name': 'lightly'}, {'minutes': 14, 'name': 'fairly'}, {'minutes': 38, 'name': 'very'}]",98.0,489,4385000,4384000,3557.0,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150434999', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['DISTANCE', 'VO2_MAX', 'HEARTRATE', 'CALORIES', 'ELEVATION', 'STEPS', 'GPS', 'PACE']}",tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 97, 'minutes': 32}, {'name': 'Fat Burn', 'min': 97, 'max': 135, 'minutes': 42}, {'name': 'Cardio', 'min': 135, 'max': 164, 'minutes': 0}, {'name': 'Peak', 'min': 164, 'max': 220, 'minutes': 0}]",02/13/20 14:14:00,2020-02-13 12:18:54,02/13/20 12:18:54,4385000,430.682,True,True,2.070906,Kilometer,1.700638686131387,https://www.fitbit.com/activities/exercise/28865191318?export=tcx,2116.851762433607,,,,
28868912114,Treadmill,20049,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 48, 'name': 'very'}]",148.0,543,2842000,2840000,7491.0,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150434999', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['DISTANCE', 'HEARTRATE', 'CALORIES', 'STEPS']}",tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 97, 'minutes': 0}, {'name': 'Fat Burn', 'min': 97, 'max': 135, 'minutes': 2}, {'name': 'Cardio', 'min': 135, 'max': 164, 'minutes': 46}, {'name': 'Peak', 'min': 164, 'max': 220, 'minutes': 0}]",02/13/20 16:59:19,2020-02-13 16:02:44,02/13/20 16:02:44,2842000,78.943,False,False,8.835679,Kilometer,11.135738028169015,,,,,,
28907721174,Treadmill,20049,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 1, 'name': 'fairly'}, {'minutes': 34, 'name': 'very'}]",157.0,419,2072000,2070000,4610.0,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150434999', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['DISTANCE', 'HEARTRATE', 'CALORIES', 'STEPS']}",tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 97, 'minutes': 1}, {'name': 'Fat Burn', 'min': 97, 'max': 135, 'minutes': 5}, {'name': 'Cardio', 'min': 135, 'max': 164, 'minutes': 14}, {'name': 'Peak', 'min': 164, 'max': 220, 'minutes': 15}]",02/14/20 14:50:24,2020-02-14 14:09:47,02/14/20 14:09:47,2072000,82.601,False,False,5.161828,Kilometer,8.978730434782609,,,,,,
28907280552,Hike,90012,"[{'minutes': 1, 'name': 'sedentary'}, {'minutes': 68, 'name': 'lightly'}, {'minutes': 30, 'name': 'fairly'}, {'minutes': 75, 'name': 'very'}]",97.0,1291,10479000,10476000,9692.0,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150434999', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['DISTANCE', 'VO2_MAX', 'HEARTRATE', 'CALORIES', 'ELEVATION', 'STEPS', 'GPS', 'PACE']}",tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 97, 'minutes': 80}, {'name': 'Fat Burn', 'min': 97, 'max': 135, 'minutes': 94}, {'name': 'Cardio', 'min': 135, 'max': 164, 'minutes': 2}, {'name': 'Peak', 'min': 164, 'max': 220, 'minutes': 0}]",02/15/20 13:13:08,2020-02-15 10:04:49,02/15/20 10:04:49,10479000,1274.674,True,True,5.01146,Kilometer,1.722529209621992,https://www.fitbit.com/activities/exercise/28907280552?export=tcx,2089.95004548574,,,,
28911319172,Hike,90012,"[{'minutes': 4, 'name': 'sedentary'}, {'minutes': 17, 'name': 'lightly'}, {'minutes': 21, 'name': 'fairly'}, {'minutes': 40, 'name': 'very'}]",98.0,627,4980000,4978000,5174.0,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150434999', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['DISTANCE', 'VO2_MAX', 'HEARTRATE', 'CALORIES', 'ELEVATION', 'STEPS', 'GPS', 'PACE']}",tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 97, 'minutes': 35}, {'name': 'Fat Burn', 'min': 97, 'max': 135, 'minutes': 48}, {'name': 'Cardio', 'min': 135, 'max': 164, 'minutes': 0}, {'name': 'Peak', 'min': 164, 'max': 220, 'minutes': 0}]",02/16/20 11:57:43,2020-02-16 10:04:37,02/16/20 10:04:37,4980000,460.553,True,True,2.742671,Kilometer,1.9834495781438322,https://www.fitbit.com/activities/exercise/28911319172?export=tcx,1815.019670612943,,,,
28982251099,Treadmill,20049,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 49, 'name': 'very'}]",151.0,570,2896000,2895000,7840.0,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150434999', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['DISTANCE', 'HEARTRATE', 'CALORIES', 'STEPS']}",tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 97, 'minutes': 0}, {'name': 'Fat Burn', 'min': 97, 'max': 135, 'minutes': 1}, {'name': 'Cardio', 'min': 135, 'max': 164, 'minutes': 48}, {'name': 'Peak', 'min': 164, 'max': 220, 'minutes': 0}]",02/17/20 15:01:56,2020-02-17 14:00:56,02/17/20 14:00:56,2896000,79.248,False,False,9.288039,Kilometer,11.493736787564766,,,,,,
28977531025,Treadmill,20049,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 56, 'name': 'very'}]",151.0,662,3694000,3376000,9136.0,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150434999', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['DISTANCE', 'HEARTRATE', 'CALORIES', 'STEPS']}",tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 97, 'minutes': 0}, {'name': 'Fat Burn', 'min': 97, 'max': 135, 'minutes': 0}, {'name': 'Cardio', 'min': 135, 'max': 164, 'minutes': 49}, {'name': 'Peak', 'min': 164, 'max': 220, 'minutes': 7}]",02/18/20 17:46:13,2020-02-18 15:45:24,02/18/20 15:45:24,3694000,38.71,False,False,10.801734,Kilometer,11.408065165876778,,,,,,
29041639350,Sport,15000,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 15, 'name': 'lightly'}, {'minutes': 31, 'name': 'fairly'}, {'minutes': 58, 'name': 'very'}]",100.0,757,6298000,6298000,5664.0,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 97, 'minutes': 24}, {'name': 'Fat Burn', 'min': 97, 'max': 135, 'minutes': 81}, {'name': 'Cardio', 'min': 135, 'max': 164, 'minutes': 0}, {'name': 'Peak', 'min': 164, 'max': 220, 'minutes': 0}]",02/19/20 12:27:07,2020-02-19 09:16:00,02/19/20 09:16:00,6298000,,False,False,,,,,,,,,
29041639353,Sport,15000,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 5, 'name': 'lightly'}, {'minutes': 5, 'name': 'fairly'}, {'minutes': 16, 'name': 'very'}]",103.0,184,1587000,1587000,1907.0,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 97, 'minutes': 6}, {'name': 'Fat Burn', 'min': 97, 'max': 135, 'minutes': 20}, {'name': 'Cardio', 'min': 135, 'max': 164, 'minutes': 0}, {'name': 'Peak', 'min': 164, 'max': 220, 'minutes': 0}]",02/19/20 12:27:07,2020-02-19 11:33:23,02/19/20 11:33:23,1587000,,False,False,,,,,,,,,
29074666211,Treadmill,20049,"[{'minutes': 2, 'name': 'sedentary'}, {'minutes': 3, 'name': 'lightly'}, {'minutes': 2, 'name': 'fairly'}, {'minutes': 49, 'name': 'very'}]",136.0,578,3548000,3416000,7203.0,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150434999', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['DISTANCE', 'HEARTRATE', 'CALORIES', 'STEPS']}",tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 97, 'minutes': 5}, {'name': 'Fat Burn', 'min': 97, 'max': 135, 'minutes': 17}, {'name': 'Cardio', 'min': 135, 'max': 164, 'minutes': 29}, {'name': 'Peak', 'min': 164, 'max': 220, 'minutes': 5}]",02/20/20 09:40:45,2020-02-20 08:41:04,02/20/20 08:41:04,3548000,46.33,False,False,8.209421,Kilometer,8.59621194379391,,,,,,
29077196000,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 5, 'name': 'lightly'}, {'minutes': 8, 'name': 'fairly'}, {'minutes': 3, 'name': 'very'}]",98.0,96,973000,973000,926.0,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 97, 'minutes': 6}, {'name': 'Fat Burn', 'min': 97, 'max': 135, 'minutes': 8}, {'name': 'Cardio', 'min': 135, 'max': 164, 'minutes': 0}, {'name': 'Peak', 'min': 164, 'max': 220, 'minutes': 0}]",02/20/20 10:26:04,2020-02-20 10:03:22,02/20/20 10:03:22,973000,6.096,False,False,,,,,,,,,
29108538988,Interval Workout,20057,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 1, 'name': 'very'}]",99.0,10,74000,73000,139.0,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150434999', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['DISTANCE', 'HEARTRATE', 'CALORIES', 'ELEVATION', 'STEPS', 'PACE', 'GPS']}",tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 97, 'minutes': 1}, {'name': 'Fat Burn', 'min': 97, 'max': 135, 'minutes': 0}, {'name': 'Cardio', 'min': 135, 'max': 164, 'minutes': 0}, {'name': 'Peak', 'min': 164, 'max': 220, 'minutes': 0}]",02/21/20 13:36:53,2020-02-21 13:27:45,02/21/20 13:27:45,74000,0.0,False,True,0.108515,Kilometer,5.35117808219178,,672.7490553866004,,,,
29108538987,Workout,3000,"[{'minutes': 1, 'name': 'sedentary'}, {'minutes': 4, 'name': 'lightly'}, {'minutes': 8, 'name': 'fairly'}, {'minutes': 52, 'name': 'very'}]",126.0,578,3927000,3925000,6115.0,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150434999', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['HEARTRATE', 'CALORIES', 'STEPS']}",tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 97, 'minutes': 8}, {'name': 'Fat Burn', 'min': 97, 'max': 135, 'minutes': 26}, {'name': 'Cardio', 'min': 135, 'max': 164, 'minutes': 31}, {'name': 'Peak', 'min': 164, 'max': 220, 'minutes': 0}]",02/21/20 14:37:23,2020-02-21 13:29:34,02/21/20 13:29:34,3927000,12.192,False,False,,,,,,,,,
29103690746,Treadmill,20049,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 43, 'name': 'very'}]",158.0,529,2700000,2568000,5966.0,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150434999', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['DISTANCE', 'HEARTRATE', 'CALORIES', 'STEPS']}",tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 97, 'minutes': 0}, {'name': 'Fat Burn', 'min': 97, 'max': 135, 'minutes': 6}, {'name': 'Cardio', 'min': 135, 'max': 164, 'minutes': 17}, {'name': 'Peak', 'min': 164, 'max': 220, 'minutes': 20}]",02/22/20 10:22:13,2020-02-22 09:23:14,02/22/20 09:23:14,2700000,41.453,False,False,6.929781,Kilometer,9.639953271028038,,,,,,
29165759010,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 2, 'name': 'lightly'}, {'minutes': 5, 'name': 'fairly'}, {'minutes': 9, 'name': 'very'}]",99.0,106,973000,973000,1369.0,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 97, 'minutes': 7}, {'name': 'Fat Burn', 'min': 97, 'max': 135, 'minutes': 9}, {'name': 'Cardio', 'min': 135, 'max': 164, 'minutes': 0}, {'name': 'Peak', 'min': 164, 'max': 220, 'minutes': 0}]",02/23/20 18:17:23,2020-02-23 08:34:12,02/23/20 08:34:12,973000,12.192,False,False,,,,,,,,,
29144359904,Treadmill,20049,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 60, 'name': 'very'}]",142.0,667,3735000,3604000,9841.0,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150434999', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['DISTANCE', 'HEARTRATE', 'CALORIES', 'STEPS']}",tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 97, 'minutes': 0}, {'name': 'Fat Burn', 'min': 97, 'max': 135, 'minutes': 1}, {'name': 'Cardio', 'min': 135, 'max': 164, 'minutes': 59}, {'name': 'Peak', 'min': 164, 'max': 220, 'minutes': 0}]",02/23/20 19:02:29,2020-02-23 17:18:07,02/23/20 17:18:07,3735000,1.524,False,False,11.576664,Kilometer,11.511419533851276,,,,,,
29181551380,Treadmill,20049,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 50, 'name': 'very'}]",150.0,593,3032000,3030000,8343.0,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150434999', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['DISTANCE', 'HEARTRATE', 'CALORIES', 'STEPS']}",tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 97, 'minutes': 0}, {'name': 'Fat Burn', 'min': 97, 'max': 135, 'minutes': 0}, {'name': 'Cardio', 'min': 135, 'max': 164, 'minutes': 50}, {'name': 'Peak', 'min': 164, 'max': 220, 'minutes': 0}]",02/24/20 14:45:43,2020-02-24 13:48:11,02/24/20 13:48:11,3032000,37.795,False,False,9.809453,Kilometer,11.600768316831683,,,,,,
29224971242,Treadmill,20049,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 45, 'name': 'very'}]",159.0,560,2808000,2676000,6501.0,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150434999', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['DISTANCE', 'HEARTRATE', 'CALORIES', 'STEPS']}",tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 97, 'minutes': 0}, {'name': 'Fat Burn', 'min': 97, 'max': 135, 'minutes': 8}, {'name': 'Cardio', 'min': 135, 'max': 164, 'minutes': 10}, {'name': 'Peak', 'min': 164, 'max': 220, 'minutes': 27}]",02/26/20 04:58:00,2020-02-25 12:08:46,02/25/20 12:08:46,2808000,53.035,False,False,7.412148,Kilometer,9.971502242152466,,,,,,
29227917634,Treadmill,20049,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 3, 'name': 'lightly'}, {'minutes': 2, 'name': 'fairly'}, {'minutes': 62, 'name': 'very'}]",129.0,661,4035000,4034000,10201.0,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150434999', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['DISTANCE', 'HEARTRATE', 'CALORIES', 'STEPS']}",tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 97, 'minutes': 5}, {'name': 'Fat Burn', 'min': 97, 'max': 135, 'minutes': 41}, {'name': 'Cardio', 'min': 135, 'max': 164, 'minutes': 20}, {'name': 'Peak', 'min': 164, 'max': 220, 'minutes': 1}]",02/26/20 17:31:22,2020-02-26 05:21:24,02/26/20 05:21:24,4035000,2.134,False,False,11.749976,Kilometer,10.485843331680714,,,,,,
29261331913,Treadmill,20049,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 1, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 41, 'name': 'very'}]",150.0,492,2693000,2561000,6309.0,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150434999', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['DISTANCE', 'HEARTRATE', 'CALORIES', 'STEPS']}",tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 97, 'minutes': 2}, {'name': 'Fat Burn', 'min': 97, 'max': 135, 'minutes': 12}, {'name': 'Cardio', 'min': 135, 'max': 164, 'minutes': 9}, {'name': 'Peak', 'min': 164, 'max': 220, 'minutes': 19}]",02/27/20 15:16:33,2020-02-27 14:17:11,02/27/20 14:17:11,2693000,27.737,False,False,7.219164,Kilometer,10.139700117141741,,,,,,
29317401641,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 1, 'name': 'lightly'}, {'minutes': 3, 'name': 'fairly'}, {'minutes': 12, 'name': 'very'}]",109.0,120,973000,973000,1603.0,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 97, 'minutes': 1}, {'name': 'Fat Burn', 'min': 97, 'max': 135, 'minutes': 15}, {'name': 'Cardio', 'min': 135, 'max': 164, 'minutes': 0}, {'name': 'Peak', 'min': 164, 'max': 220, 'minutes': 0}]",02/29/20 06:58:41,2020-02-28 11:01:25,02/28/20 11:01:25,973000,24.384,False,False,,,,,,,,,
29290560091,Treadmill,20049,"[{'minutes': 2, 'name': 'sedentary'}, {'minutes': 2, 'name': 'lightly'}, {'minutes': 2, 'name': 'fairly'}, {'minutes': 60, 'name': 'very'}]",130.0,649,4017000,4015000,9977.0,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150434999', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['DISTANCE', 'HEARTRATE', 'CALORIES', 'STEPS']}",tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 97, 'minutes': 6}, {'name': 'Fat Burn', 'min': 97, 'max': 135, 'minutes': 23}, {'name': 'Cardio', 'min': 135, 'max': 164, 'minutes': 38}, {'name': 'Peak', 'min': 164, 'max': 220, 'minutes': 0}]",02/29/20 06:58:35,2020-02-28 13:36:31,02/28/20 13:36:31,4017000,1.8290000000000002,False,False,11.629757,Kilometer,10.427680199252801,,,,,,
29323193827,Sport,15000,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 2, 'name': 'lightly'}, {'minutes': 4, 'name': 'fairly'}, {'minutes': 9, 'name': 'very'}]",111.0,112,922000,922000,1157.0,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 97, 'minutes': 3}, {'name': 'Fat Burn', 'min': 97, 'max': 135, 'minutes': 9}, {'name': 'Cardio', 'min': 135, 'max': 164, 'minutes': 3}, {'name': 'Peak', 'min': 164, 'max': 220, 'minutes': 0}]",02/29/20 14:51:31,2020-02-29 10:11:37,02/29/20 10:11:37,922000,,False,False,,,,,,,,,
29285355454,Workout,3000,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 4, 'name': 'fairly'}, {'minutes': 13, 'name': 'very'}]",130.0,143,1162000,1030000,1043.0,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150434999', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['HEARTRATE', 'CALORIES', 'STEPS']}",tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 97, 'minutes': 0}, {'name': 'Fat Burn', 'min': 97, 'max': 135, 'minutes': 9}, {'name': 'Cardio', 'min': 135, 'max': 164, 'minutes': 8}, {'name': 'Peak', 'min': 164, 'max': 220, 'minutes': 0}]",02/29/20 14:51:27,2020-02-29 11:08:24,02/29/20 11:08:24,1162000,1.8290000000000002,False,False,,,,,,,,,
29323193831,Sport,15000,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 5, 'name': 'fairly'}, {'minutes': 35, 'name': 'very'}]",124.0,341,2407000,2407000,3677.0,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 97, 'minutes': 0}, {'name': 'Fat Burn', 'min': 97, 'max': 135, 'minutes': 31}, {'name': 'Cardio', 'min': 135, 'max': 164, 'minutes': 9}, {'name': 'Peak', 'min': 164, 'max': 220, 'minutes': 0}]",02/29/20 14:51:31,2020-02-29 13:05:42,02/29/20 13:05:42,2407000,,False,False,,,,,,,,,
29342660669,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 52, 'name': 'fairly'}, {'minutes': 22, 'name': 'very'}]",98.0,497,4403000,4403000,6712.0,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 97, 'minutes': 34}, {'name': 'Fat Burn', 'min': 97, 'max': 135, 'minutes': 40}, {'name': 'Cardio', 'min': 135, 'max': 164, 'minutes': 0}, {'name': 'Peak', 'min': 164, 'max': 220, 'minutes': 0}]",03/01/20 12:50:39,2020-03-01 11:33:58,03/01/20 11:33:58,4403000,3.048,False,False,,,,,,,,,
29395217449,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 3, 'name': 'fairly'}, {'minutes': 14, 'name': 'very'}]",103.0,123,1024000,1024000,1513.0,,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 97, 'minutes': 3}, {'name': 'Fat Burn', 'min': 97, 'max': 135, 'minutes': 14}, {'name': 'Cardio', 'min': 135, 'max': 164, 'minutes': 0}, {'name': 'Peak', 'min': 164, 'max': 220, 'minutes': 0}]",03/03/20 13:16:10,2020-03-03 12:49:54,03/03/20 12:49:54,1024000,15.24,False,False,,,,,,,,,
29413246838,Hike,90012,"[{'minutes': 5, 'name': 'sedentary'}, {'minutes': 37, 'name': 'lightly'}, {'minutes': 29, 'name': 'fairly'}, {'minutes': 39, 'name': 'very'}]",87.0,765,6601000,6600000,5205.0,"{'type': 'tracker', 'name': 'Versa 2', 'id': '150434999', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['DISTANCE', 'VO2_MAX', 'HEARTRATE', 'CALORIES', 'ELEVATION', 'STEPS', 'GPS', 'PACE']}",tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 97, 'minutes': 97}, {'name': 'Fat Burn', 'min': 97, 'max': 135, 'minutes': 13}, {'name': 'Cardio', 'min': 135, 'max': 164, 'minutes': 0}, {'name': 'Peak', 'min': 164, 'max': 220, 'minutes': 0}]",03/04/20 12:10:30,2020-03-04 09:30:59,03/04/20 09:30:59,6601000,784.555,True,True,3.096617,Kilometer,1.6891363636363632,https://www.fitbit.com/activities/exercise/29413246838?export=tcx,2131.266650520707,,,,
